circle,cluster,Time,Attempt,Answered,CSSR,ASR,Day_of_week,Hour
Andhra Pradesh,cluster 6,2023-07-06-21,9237344,5257012,99.82,56.91,Thursday,21
Andhra Pradesh,cluster 6,2023-07-06-22,8508147,4834164,99.72,56.82,Thursday,22
Andhra Pradesh,cluster 6,2023-07-06-23,7424395,4141890,99.93,55.79,Thursday,23
Andhra Pradesh,cluster 6,2023-07-07-00,514097,245431,99.88,47.74,Friday,0
Andhra Pradesh,cluster 6,2023-07-07-01,252603,119661,99.74,47.37,Friday,1
Andhra Pradesh,cluster 6,2023-07-07-02,164176,76833,99.76,46.8,Friday,2
Andhra Pradesh,cluster 6,2023-07-07-03,173039,81989,99.78,47.38,Friday,3
Andhra Pradesh,cluster 6,2023-07-07-04,285759,141021,99.89,49.35,Friday,4
Andhra Pradesh,cluster 6,2023-07-07-05,890079,450034,99.91,50.56,Friday,5
Andhra Pradesh,cluster 6,2023-07-07-06,2734442,1465832,99.86,53.61,Friday,6
Andhra Pradesh,cluster 6,2023-07-07-07,5150585,2873976,99.81,55.8,Friday,7
Andhra Pradesh,cluster 6,2023-07-07-08,7244056,4100027,99.74,56.6,Friday,8
Andhra Pradesh,cluster 6,2023-07-07-09,8684192,4911625,99.75,56.56,Friday,9
Andhra Pradesh,cluster 6,2023-07-07-10,9612070,5425573,99.8,56.45,Friday,10
Andhra Pradesh,cluster 6,2023-07-07-11,9647740,5459227,99.8,56.59,Friday,11
Andhra Pradesh,cluster 6,2023-07-07-12,9237295,5256800,99.76,56.91,Friday,12
Andhra Pradesh,cluster 6,2023-07-07-13,8508052,4833998,99.73,56.82,Friday,13
Andhra Pradesh,cluster 6,2023-07-07-14,7424243,4141733,99.72,55.79,Friday,14
Andhra Pradesh,cluster 6,2023-07-07-15,514142,245479,99.78,47.75,Friday,15
Andhra Pradesh,cluster 6,2023-07-07-16,252665,119745,99.79,47.39,Friday,16
Andhra Pradesh,cluster 6,2023-07-07-17,164164,76940,99.75,46.87,Friday,17
Andhra Pradesh,cluster 6,2023-07-07-18,173116,82027,99.98,47.38,Friday,18
Andhra Pradesh,cluster 6,2023-07-07-19,285815,141061,99.76,49.35,Friday,19
Andhra Pradesh,cluster 6,2023-07-07-20,890170,450019,99.8,50.55,Friday,20
Andhra Pradesh,cluster 6,2023-07-07-21,2734517,1465947,99.75,53.61,Friday,21
Andhra Pradesh,cluster 6,2023-07-07-22,5150635,2873942,99.76,55.8,Friday,22
Andhra Pradesh,cluster 6,2023-07-07-23,7244142,4100148,99.92,56.6,Friday,23
Andhra Pradesh,cluster 6,2023-07-08-00,8684226,4911690,99.96,56.56,Saturday,0
Andhra Pradesh,cluster 6,2023-07-08-01,9612119,5425561,99.77,56.45,Saturday,1
Andhra Pradesh,cluster 6,2023-07-08-02,9647762,5459259,99.8,56.59,Saturday,2
Andhra Pradesh,cluster 6,2023-07-08-03,9237301,5256930,99.74,56.91,Saturday,3
Andhra Pradesh,cluster 6,2023-07-08-04,8508104,4834093,99.77,56.82,Saturday,4
Andhra Pradesh,cluster 6,2023-07-08-05,7424380,4141837,99.8,55.79,Saturday,5
Andhra Pradesh,cluster 6,2023-07-08-06,514123,245502,99.93,47.75,Saturday,6
Andhra Pradesh,cluster 6,2023-07-08-07,252599,119712,99.96,47.39,Saturday,7
Andhra Pradesh,cluster 6,2023-07-08-08,164227,76842,99.89,46.79,Saturday,8
Andhra Pradesh,cluster 6,2023-07-08-09,173086,82091,99.87,47.43,Saturday,9
Andhra Pradesh,cluster 6,2023-07-08-10,285755,141074,100,49.37,Saturday,10
Andhra Pradesh,cluster 6,2023-07-08-11,890132,450105,99.78,50.57,Saturday,11
Andhra Pradesh,cluster 6,2023-07-08-12,2734524,1465973,99.82,53.61,Saturday,12
Andhra Pradesh,cluster 6,2023-07-08-13,5150667,2874064,99.77,55.8,Saturday,13
Andhra Pradesh,cluster 6,2023-07-08-14,7244088,4100127,99.92,56.6,Saturday,14
Andhra Pradesh,cluster 6,2023-07-08-15,8684268,4911624,99.81,56.56,Saturday,15
Andhra Pradesh,cluster 6,2023-07-08-16,9612126,5425588,99.73,56.45,Saturday,16
Andhra Pradesh,cluster 6,2023-07-08-17,9647786,5459356,99.99,56.59,Saturday,17
Andhra Pradesh,cluster 6,2023-07-08-18,9237306,5256911,99.86,56.91,Saturday,18
Andhra Pradesh,cluster 6,2023-07-08-19,8508056,4834077,99.89,56.82,Saturday,19
Andhra Pradesh,cluster 6,2023-07-08-20,7424378,4141750,99.73,55.79,Saturday,20
Andhra Pradesh,cluster 6,2023-07-08-21,514178,245445,99.72,47.74,Saturday,21
Andhra Pradesh,cluster 6,2023-07-08-22,252814,119801,99.8,47.39,Saturday,22
Andhra Pradesh,cluster 6,2023-07-08-23,164209,76978,99.75,46.88,Saturday,23
Andhra Pradesh,cluster 6,2023-07-09-00,173134,82012,100,47.37,Sunday,0
Andhra Pradesh,cluster 6,2023-07-09-01,285896,141118,99.84,49.36,Sunday,1
Andhra Pradesh,cluster 6,2023-07-09-02,890261,450061,99.77,50.55,Sunday,2
Andhra Pradesh,cluster 6,2023-07-09-03,2734592,1465999,99.77,53.61,Sunday,3
Andhra Pradesh,cluster 6,2023-07-09-04,5150661,2874096,99.8,55.8,Sunday,4
Andhra Pradesh,cluster 6,2023-07-09-05,7244175,4100235,99.86,56.6,Sunday,5
Andhra Pradesh,cluster 6,2023-07-09-06,8684274,4911708,99.84,56.56,Sunday,6
Andhra Pradesh,cluster 6,2023-07-09-07,9612191,5425540,99.95,56.44,Sunday,7
Andhra Pradesh,cluster 6,2023-07-09-08,9647733,5459346,99.77,56.59,Sunday,8
Andhra Pradesh,cluster 6,2023-07-09-09,9237260,5256923,99.7,56.91,Sunday,9
Andhra Pradesh,cluster 6,2023-07-09-10,8508205,4834095,99.77,56.82,Sunday,10
Andhra Pradesh,cluster 6,2023-07-09-11,7424339,4141833,100,55.79,Sunday,11
Andhra Pradesh,cluster 6,2023-07-09-12,514142,245514,99.73,47.75,Sunday,12
Andhra Pradesh,cluster 6,2023-07-09-13,252630,119781,99.7,47.41,Sunday,13
Andhra Pradesh,cluster 6,2023-07-09-14,164244,76912,99.78,46.83,Sunday,14
Andhra Pradesh,cluster 6,2023-07-09-15,173080,82063,99.92,47.41,Sunday,15
Andhra Pradesh,cluster 6,2023-07-09-16,285874,141041,99.74,49.34,Sunday,16
Andhra Pradesh,cluster 6,2023-07-09-17,890106,450040,99.75,50.56,Sunday,17
Andhra Pradesh,cluster 6,2023-07-09-18,2734526,1465983,99.94,53.61,Sunday,18
Andhra Pradesh,cluster 6,2023-07-09-19,5150608,2874067,99.93,55.8,Sunday,19
Andhra Pradesh,cluster 6,2023-07-09-20,7244116,4100159,99.77,56.6,Sunday,20
Andhra Pradesh,cluster 6,2023-07-09-21,8684280,4911700,99.72,56.56,Sunday,21
Andhra Pradesh,cluster 6,2023-07-09-22,9612120,5425643,99.8,56.45,Sunday,22
Andhra Pradesh,cluster 6,2023-07-09-23,9647783,5459382,99.86,56.59,Sunday,23
Andhra Pradesh,cluster 6,2023-07-10-00,9237318,5256877,99.85,56.91,Monday,0
Andhra Pradesh,cluster 6,2023-07-10-01,8508015,4834092,99.79,56.82,Monday,1
Andhra Pradesh,cluster 6,2023-07-10-02,7424344,4141808,99.93,55.79,Monday,2
Andhra Pradesh,cluster 6,2023-07-10-03,514185,245561,99.82,47.76,Monday,3
Andhra Pradesh,cluster 6,2023-07-10-04,252716,119732,99.79,47.38,Monday,4
Andhra Pradesh,cluster 6,2023-07-10-05,164144,76991,99.89,46.9,Monday,5
Andhra Pradesh,cluster 6,2023-07-10-06,173192,82007,99.92,47.35,Monday,6
Andhra Pradesh,cluster 6,2023-07-10-07,285870,141153,99.73,49.38,Monday,7
Andhra Pradesh,cluster 6,2023-07-10-08,890188,450142,99.88,50.57,Monday,8
Andhra Pradesh,cluster 6,2023-07-10-09,2734611,1465965,99.94,53.61,Monday,9
Andhra Pradesh,cluster 6,2023-07-10-10,5150673,2873951,99.77,55.8,Monday,10
Andhra Pradesh,cluster 6,2023-07-10-11,7244184,4100238,99.84,56.6,Monday,11
Andhra Pradesh,cluster 6,2023-07-10-12,8684288,4911757,99.87,56.56,Monday,12
Andhra Pradesh,cluster 6,2023-07-10-13,9612140,5425635,99.77,56.45,Monday,13
Andhra Pradesh,cluster 6,2023-07-10-14,9647780,5459328,100,56.59,Monday,14
Andhra Pradesh,cluster 6,2023-07-10-15,9237330,5256917,99.74,56.91,Monday,15
Andhra Pradesh,cluster 6,2023-07-10-16,8508187,4834091,99.76,56.82,Monday,16
Andhra Pradesh,cluster 6,2023-07-10-17,7424352,4141782,99.89,55.79,Monday,17
Andhra Pradesh,cluster 6,2023-07-10-18,514216,245545,99.98,47.75,Monday,18
Andhra Pradesh,cluster 6,2023-07-10-19,252732,119733,99.77,47.38,Monday,19
Andhra Pradesh,cluster 6,2023-07-10-20,164239,76921,99.93,46.83,Monday,20
Andhra Pradesh,cluster 6,2023-07-10-21,173128,82117,99.73,47.43,Monday,21
Andhra Pradesh,cluster 6,2023-07-10-22,285911,141164,99.78,49.37,Monday,22
Andhra Pradesh,cluster 6,2023-07-10-23,890273,450096,99.81,50.56,Monday,23
Andhra Pradesh,cluster 6,2023-07-11-00,2734570,1465977,99.93,53.61,Tuesday,0
Andhra Pradesh,cluster 6,2023-07-11-01,5150660,2874026,99.86,55.8,Tuesday,1
Andhra Pradesh,cluster 6,2023-07-11-02,7244170,4100172,99.83,56.6,Tuesday,2
Andhra Pradesh,cluster 6,2023-07-11-03,8684295,4911794,99.79,56.56,Tuesday,3
Andhra Pradesh,cluster 6,2023-07-11-04,9612233,5425673,99.75,56.45,Tuesday,4
Andhra Pradesh,cluster 6,2023-07-11-05,9647818,5459368,99.82,56.59,Tuesday,5
Andhra Pradesh,cluster 6,2023-07-11-06,9237242,5256921,99.93,56.91,Tuesday,6
Andhra Pradesh,cluster 6,2023-07-11-07,8508092,4834120,99.85,56.82,Tuesday,7
Andhra Pradesh,cluster 6,2023-07-11-08,7424483,4141818,99.73,55.79,Tuesday,8
Andhra Pradesh,cluster 6,2023-07-11-09,514197,245498,99.77,47.74,Tuesday,9
Andhra Pradesh,cluster 6,2023-07-11-10,252786,119812,99.87,47.4,Tuesday,10
Andhra Pradesh,cluster 6,2023-07-11-11,164245,76967,99.39,46.86,Tuesday,11
Andhra Pradesh,cluster 6,2023-07-11-12,173234,82060,99.82,47.37,Tuesday,12
Andhra Pradesh,cluster 6,2023-07-11-13,285982,141144,99.81,49.35,Tuesday,13
Andhra Pradesh,cluster 6,2023-07-11-14,890207,450144,99.86,50.57,Tuesday,14
Andhra Pradesh,cluster 6,2023-07-11-15,2734702,1466028,99.76,53.61,Tuesday,15
Andhra Pradesh,cluster 6,2023-07-11-16,5150693,2874198,99.76,55.8,Tuesday,16
Andhra Pradesh,cluster 6,2023-07-11-17,7244176,4100220,99.79,56.6,Tuesday,17
Andhra Pradesh,cluster 6,2023-07-11-18,8684383,4911769,99.74,56.56,Tuesday,18
Andhra Pradesh,cluster 6,2023-07-11-19,9612173,5425604,99.73,56.45,Tuesday,19
Andhra Pradesh,cluster 6,2023-07-11-20,9647802,5459359,100,56.59,Tuesday,20
Andhra Pradesh,cluster 6,2023-07-11-21,9237342,5256951,99.8,56.91,Tuesday,21
Andhra Pradesh,cluster 6,2023-07-11-22,8508159,4834157,99.9,56.82,Tuesday,22
Andhra Pradesh,cluster 6,2023-07-11-23,7424385,4141845,99.95,55.79,Tuesday,23
